AREA	DISTRICT	PROPTYPE	ASKPRICE	SELPRICE	BEDS	PUBROOMS	GARAGE	GARDEN	perRoom	increase
;AREA	East Lothian	West Lothian	Midlothian	Edinburgh City Centre	Edinburgh South	Edinburgh South West	Edinburgh West	Edinburgh North West	Edinburgh North	Edinburgh East
Edinburgh North West	RATHO STATION	CT	65000.00	71000.00	3	1	Y	Y	17750.00	9.23
Edinburgh North West	RATHO STATION	CT	72000.00	76000.00	3	1	Y	Y	19000.00	5.55
Edinburgh North West	RATHO STATION	VT	43750.00	43500.00	2	1	N	Y	14500.00	-0.57
Edinburgh North West	RATHO STATION	CT	68000.00	69000.00	2	1	N	Y	23000.00	1.47
Edinburgh North West	SOUTH QUEENSFERRY	VT	58000.00	59000.00	3	1	N	Y	14750.00	1.72
Edinburgh North West	SOUTH QUEENSFERRY	VT	95000.00	111111.00	2	1	N	Y	37037.00	16.95
Edinburgh North West	SOUTH QUEENSFERRY	FT	89000.00	125555.00	4	1	N	N	25111.00	41.07
Edinburgh North West	SOUTH QUEENSFERRY	FO	44000.00	45000.00	1	1	N	Y	22500.00	2.27
Edinburgh North West	SOUTH QUEENSFERRY	FG	74000.00	74000.00	2	1	N	Y	24666.67	0.00
Edinburgh North West	SOUTH QUEENSFERRY	VS	53500.00	64137.00	2	1	N	Y	21379.00	19.88
Edinburgh North West	SOUTH QUEENSFERRY	VD	250000.00	432800.00	6	3	Y	Y	48088.89	73.12
Edinburgh North West	SOUTH QUEENSFERRY	VS	69000.00	75000.00	3	2	N	Y	15000.00	8.69
Edinburgh North West	SOUTH QUEENSFERRY	VS	69000.00	72500.00	3	2	N	Y	14500.00	5.07
Edinburgh North West	SOUTH QUEENSFERRY	VD	190000.00	180000.00	4	2	Y	Y	30000.00	-5.26
Edinburgh North West	SOUTH QUEENSFERRY	VD	190000.00	190000.00	4	2	Y	Y	31666.67	0.00
Edinburgh North West	SOUTH QUEENSFERRY	VS	122000.00	122000.00	3	2	Y	Y	24400.00	0.00
Edinburgh North West	SOUTH QUEENSFERRY	FG	48000.00	48000.00	2	1	N	Y	16000.00	0.00
Edinburgh North West	SOUTH QUEENSFERRY	F1	45000.00	48000.00	2	1	N	Y	16000.00	6.66
Edinburgh North West	SOUTH QUEENSFERRY	VT	55000.00	58000.00	3	1	N	Y	14500.00	5.45
Edinburgh North West	SOUTH QUEENSFERRY	VT	71000.00	79000.00	3	2	Y	Y	15800.00	11.26
Edinburgh North West	SOUTH QUEENSFERRY	VT	65000.00	72000.00	3	2	N	Y	14400.00	10.76
Edinburgh North West	SOUTH QUEENSFERRY	VT	63000.00	67000.00	3	1	N	Y	16750.00	6.34
Edinburgh North West	SOUTH QUEENSFERRY	FU	39995.00	38000.00	2	1	N	N	12666.67	-4.98
Edinburgh North West	SOUTH QUEENSFERRY	FL	43000.00	45000.00	2	1	N	Y	15000.00	4.65
Edinburgh North West	SOUTH QUEENSFERRY	FG	41000.00	41000.00	3	1	N	Y	10250.00	0.00
Edinburgh North West	SOUTH QUEENSFERRY	F1	39995.00	39995.00	3	1	N	N	9998.75	0.00
Edinburgh North West	SOUTH QUEENSFERRY	VD	89000.00	96500.00	3	1	Y	Y	24125.00	8.42
Edinburgh North West	SOUTH QUEENSFERRY	VS	77500.00	85000.00	4	2	Y	Y	14166.67	9.67
Edinburgh North West	SOUTH QUEENSFERRY	VS	61000.00	63000.00	2	1	Y	Y	21000.00	3.27
Edinburgh North West	SOUTH QUEENSFERRY	VD	89000.00	97000.00	3	1	Y	Y	24250.00	8.98
Edinburgh North West	SOUTH QUEENSFERRY	VS	59500.00	67103.00	2	1	N	Y	22367.67	12.77
Edinburgh North West	SOUTH QUEENSFERRY	VS	72000.00	78000.00	3	2	Y	Y	15600.00	8.33
Edinburgh North West	SOUTH QUEENSFERRY	VD	105000.00	116146.00	3	2	Y	Y	23229.20	10.61
Edinburgh North West	SOUTH QUEENSFERRY	BD	52500.00	52500.00	2	1	N	Y	17500.00	0.00
Edinburgh North West	SOUTH QUEENSFERRY	VD	130000.00	145000.00	4	2	Y	Y	24166.67	11.53
Edinburgh North West	SOUTH QUEENSFERRY	VS	83000.00	91000.00	3	2	N	Y	18200.00	9.63
Edinburgh North West	SOUTH QUEENSFERRY	VT	64000.00	70730.00	3	2	N	Y	14146.00	10.51
Edinburgh North West	SOUTH QUEENSFERRY	VT	55000.00	55000.00	3	1	N	Y	13750.00	0.00
Edinburgh North West	SOUTH QUEENSFERRY	VD	89000.00	110500.00	3	1	Y	Y	27625.00	24.15
Edinburgh North West	SOUTH QUEENSFERRY	F2	46995.00	46995.00	2	1	N	Y	15665.00	0.00
Edinburgh North West	SOUTH QUEENSFERRY	FG	46000.00	49000.00	2	1	N	N	16333.33	6.52
Edinburgh North West	SOUTH QUEENSFERRY	FG	39995.00	39995.00	1	1	N	N	19997.50	0.00
Edinburgh North West	SOUTH QUEENSFERRY	FO	30000.00	30000.00	0	1	N	N	30000.00	0.00
Edinburgh North West	SOUTH QUEENSFERRY	FG	39995.00	39995.00	1	1	N	Y	19997.50	0.00
Edinburgh North West	SOUTH QUEENSFERRY	FU	42750.00	44000.00	1	1	N	N	22000.00	2.92
Edinburgh North West	SOUTH QUEENSFERRY	VS	63000.00	67000.00	2	1	Y	Y	22333.33	6.34
Edinburgh North West	SOUTH QUEENSFERRY	FU	39000.00	43043.00	1	1	N	N	21521.50	10.36
Edinburgh North West	SOUTH QUEENSFERRY	VS	99000.00	115000.00	4	2	Y	Y	19166.67	16.16
Edinburgh North West	SOUTH QUEENSFERRY	VS	72000.00	72000.00	2	1	N	Y	24000.00	0.00
Edinburgh North West	SOUTH QUEENSFERRY	VD	130000.00	143000.00	4	2	Y	Y	23833.33	10.00
Edinburgh North West	SOUTH QUEENSFERRY	F2	46000.00	46000.00	2	1	N	N	15333.33	0.00
Edinburgh North West	SOUTH QUEENSFERRY	VD	129000.00	135000.00	4	2	Y	Y	22500.00	4.65
Edinburgh South	ALNWICKHILL	VD	195000.00	235000.00	4	3	Y	Y	33571.43	20.51
Edinburgh South	BLACKFORD	VS	145000.00	175000.00	3	1	Y	Y	43750.00	20.68
Edinburgh South	BLACKFORD	F1	72500.00	83100.00	2	1	N	N	27700.00	14.62
Edinburgh South	BLACKFORD	R	95000.00	95000.00	2	1	N	Y	31666.67	0.00
Edinburgh South	BLACKFORD	R	89000.00	95000.00	2	1	N	Y	31666.67	6.74
Edinburgh South	BLACKFORD	FG	106000.00	125000.00	3	1	N	Y	31250.00	17.92
Edinburgh South	BLACKFORD	VO	70500.00	70500.00	1	1	Y	Y	35250.00	0.00
Edinburgh South	BLACKFORD	FU	98000.00	145750.00	2	2	N	Y	36437.50	48.72
Edinburgh South	BLACKFORD	VD	179000.00	206000.00	4	2	N	Y	34333.33	15.08
Edinburgh South	BLACKFORD	VS	125000.00	172720.00	3	2	Y	Y	34544.00	38.17
Edinburgh South	BLACKFORD	R	73000.00	84500.00	2	1	N	Y	28166.67	15.75
Edinburgh South	BLACKFORD	R	75000.00	78500.00	2	1	N	N	26166.67	4.66
Edinburgh South	BLACKFORD	VS	94000.00	102000.00	2	1	N	Y	34000.00	8.51
Edinburgh South	BLACKFORD	F4	72000.00	80000.00	3	1	N	N	20000.00	11.11
Edinburgh South	BRAIDS	VD	620000.00	700000.00	6	2	N	Y	87500.00	12.90
Edinburgh South	BRAIDS	BD	198000.00	250000.00	3	2	Y	Y	50000.00	26.26
Edinburgh South	BRUNTSFIELD	FG	195000.00	278650.00	2	2	N	Y	69662.50	42.89
Edinburgh South	BRUNTSFIELD	FT	140000.00	190000.00	4	1	N	N	38000.00	35.71
Edinburgh South	BRUNTSFIELD	FT	125000.00	140000.00	2	2	N	Y	35000.00	12.00
Edinburgh South	BRUNTSFIELD	F1	110000.00	162500.00	2	1	N	N	54166.67	47.72
Edinburgh South	BRUNTSFIELD	F2	102500.00	126500.00	2	1	N	Y	42166.67	23.41
Edinburgh South	BRUNTSFIELD	F1	135000.00	180600.00	3	1	N	N	45150.00	33.77
Edinburgh South	BRUNTSFIELD	F1	135000.00	174471.00	3	2	N	N	34894.20	29.23
Edinburgh South	BRUNTSFIELD	F1	140000.00	206100.00	3	1	N	N	51525.00	47.21
Edinburgh South	BRUNTSFIELD	FM	155000.00	225000.00	3	2	N	Y	45000.00	45.16
Edinburgh South	BRUNTSFIELD	F3	125000.00	184381.00	2	2	N	N	46095.25	47.50
Edinburgh South	BRUNTSFIELD	F1	87000.00	100000.00	1	1	N	N	50000.00	14.94
Edinburgh South	BRUNTSFIELD	F3	108000.00	142500.00	2	2	N	Y	35625.00	31.94
Edinburgh South	BRUNTSFIELD	F2	120000.00	117000.00	2	1	N	N	39000.00	-2.50
Edinburgh South	BRUNTSFIELD	F3	75950.00	75000.00	1	1	N	N	37500.00	-1.25
Edinburgh South	BRUNTSFIELD	FT	98500.00	136427.00	2	1	N	Y	45475.67	38.50
Edinburgh South	BRUNTSFIELD	FT	130000.00	191100.00	3	1	N	N	47775.00	47.00
Edinburgh South	BRUNTSFIELD	F1	110000.00	140000.00	2	1	N	N	46666.67	27.27
Edinburgh South	BRUNTSFIELD	FM	99000.00	124000.00	2	1	N	Y	41333.33	25.25
Edinburgh South	BRUNTSFIELD	F2	82000.00	97000.00	1	1	N	Y	48500.00	18.29
Edinburgh South	BRUNTSFIELD	FG	110000.00	125000.00	1	2	N	Y	41666.67	13.63
Edinburgh South	BRUNTSFIELD	FT	99000.00	128000.00	2	1	N	N	42666.67	29.29
Edinburgh South	BRUNTSFIELD	F1	123000.00	155125.00	2	1	N	N	51708.33	26.11
Edinburgh South	BRUNTSFIELD	F2	82000.00	96269.00	1	1	N	Y	48134.50	17.40
Edinburgh South	BRUNTSFIELD	F2	89950.00	111600.00	1	1	N	Y	55800.00	24.06
Edinburgh South	BRUNTSFIELD	FT	110000.00	128000.00	2	2	N	N	32000.00	16.36
Edinburgh South	BRUNTSFIELD	FM	130000.00	187187.00	2	1	N	Y	62395.67	43.99
Edinburgh South	BRUNTSFIELD	F2	120000.00	145000.00	2	1	N	N	48333.33	20.83
Edinburgh South	BRUNTSFIELD	FM	105000.00	137500.00	2	1	N	Y	45833.33	30.95
Edinburgh South	BRUNTSFIELD	FT	92000.00	105000.00	1	1	N	N	52500.00	14.13
Edinburgh South	BRUNTSFIELD	F1	85000.00	95000.00	1	1	N	N	47500.00	11.76
Edinburgh South	BRUNTSFIELD	F1	98000.00	127500.00	2	1	N	N	42500.00	30.10
Edinburgh South	BRUNTSFIELD	F1	110000.00	147228.00	2	1	N	N	49076.00	33.84
Edinburgh South	BRUNTSFIELD	F1	55000.00	58000.00	1	1	N	N	29000.00	5.45
Edinburgh South	BRUNTSFIELD	FB	132000.00	212600.00	2	1	N	Y	70866.66	61.06
Edinburgh South	BRUNTSFIELD	VT	150000.00	242129.00	4	2	N	Y	40354.83	61.41
Edinburgh South	BRUNTSFIELD	F1	112000.00	120000.00	3	1	N	N	30000.00	7.14
Edinburgh South	BRUNTSFIELD	FT	82000.00	101600.00	1	1	N	N	50800.00	23.90
Edinburgh South	BRUNTSFIELD	FM	170000.00	195000.00	3	2	N	Y	39000.00	14.70
Edinburgh South	BRUNTSFIELD	F2	190000.00	190000.00	4	1	N	N	38000.00	0.00
Edinburgh South	BUCKSTONE	VT	77000.00	85000.00	2	1	Y	Y	28333.33	10.38
Edinburgh South	BUCKSTONE	VS	97500.00	120000.00	3	2	Y	Y	24000.00	23.07
Edinburgh South	BUCKSTONE	VD	170000.00	190190.00	3	2	N	Y	38038.00	11.87
Edinburgh South	BUCKSTONE	VD	105000.00	132257.00	3	1	Y	Y	33064.25	25.95
Edinburgh South	BUCKSTONE	VS	97000.00	106500.00	3	1	N	Y	26625.00	9.79
Edinburgh South	BUCKSTONE	VD	142000.00	142000.00	4	2	Y	Y	23666.67	0.00
Edinburgh South	BUCKSTONE	VD	142500.00	147000.00	4	2	Y	Y	24500.00	3.15
Edinburgh South	BUCKSTONE	VD	125000.00	131000.00	4	1	Y	Y	26200.00	4.80
Edinburgh South	BUCKSTONE	VT	75000.00	81500.00	2	1	N	Y	27166.67	8.66
Edinburgh South	BURDIEHOUSE	VS	27000.00	32007.00	3	1	N	Y	8001.75	18.54
Edinburgh South	COLINTON	BS	105000.00	121555.00	3	2	N	Y	24311.00	15.76
Edinburgh South	COLINTON	FU	55000.00	67297.00	2	1	N	Y	22432.33	22.35
Edinburgh South	COLINTON	VS	175000.00	215000.00	4	4	Y	Y	26875.00	22.85
Edinburgh South	COLINTON	BD	165000.00	160000.00	3	2	Y	Y	32000.00	-3.03
Edinburgh South	COLINTON	BD	220000.00	285000.00	2	3	N	Y	57000.00	29.54
Edinburgh South	COLINTON	BD	155000.00	155000.00	3	1	Y	Y	38750.00	0.00
Edinburgh South	COLINTON	VS	125000.00	158312.00	3	1	Y	Y	39578.00	26.64
Edinburgh South	COLINTON	BD	245000.00	285662.00	4	3	Y	Y	40808.86	16.59
Edinburgh South	COLINTON	BD	95000.00	131055.00	0	0	Y	Y		37.95
Edinburgh South	COLINTON	BS	98000.00	110000.00	2	1	N	Y	36666.67	12.24
Edinburgh South	COLINTON	VD	590000.00	615000.00	5	4	Y	Y	68333.34	4.23
Edinburgh South	COLINTON	VD	155000.00	228250.00	4	2	Y	Y	38041.67	47.25
Edinburgh South	COLINTON	VD	199000.00	250000.00	3	1	Y	Y	62500.00	25.62
Edinburgh South	COLINTON	VD	310000.00	337750.00	4	3	Y	Y	48250.00	8.95
Edinburgh South	COLINTON	FL	69995.00	69995.00	1	1	N	N	34997.50	0.00
Edinburgh South	COLINTON	F1	108000.00	138000.00	3	1	N	N	34500.00	27.77
Edinburgh South	COLINTON	FL	82000.00	122200.00	2	2	Y	Y	30550.00	49.02
Edinburgh South	COLINTON	FL	89950.00	104000.00	2	1	N	Y	34666.67	15.61
Edinburgh South	COLINTON	VS	134000.00	161000.00	3	3	N	Y	26833.33	20.14
Edinburgh South	COLINTON	VS	130000.00	156000.00	3	1	Y	Y	39000.00	20.00
Edinburgh South	COLINTON	VS	135000.00	155000.00	3	2	Y	Y	31000.00	14.81
Edinburgh South	COLINTON	VT	110000.00	123000.00	3	1	Y	Y	30750.00	11.81
Edinburgh South	COLINTON	FU	87000.00	102000.00	3	1	Y	N	25500.00	17.24
Edinburgh South	COLINTON	FU	76500.00	84000.00	2	1	Y	Y	28000.00	9.80
Edinburgh South	COLINTON	FL	48000.00	50000.00	1	1	Y	N	25000.00	4.16
Edinburgh South	COLINTON	VT	130000.00	160000.00	4	1	Y	Y	32000.00	23.07
Edinburgh South	COLINTON	FL	59000.00	70155.00	2	1	N	Y	23385.00	18.90
Edinburgh South	COLINTON	FU	54000.00	64314.00	2	1	N	Y	21438.00	19.10
Edinburgh South	COLINTON	FL	57000.00	67050.00	2	1	N	Y	22350.00	17.63
Edinburgh South	COLINTON	FL	59000.00	69000.00	2	2	N	Y	17250.00	16.94
Edinburgh South	COLINTON	FL	53500.00	59000.00	2	1	N	Y	19666.67	10.28
Edinburgh South	COLINTON	FG	68000.00	77000.00	2	1	N	N	25666.67	13.23
Edinburgh South	COLINTON	F2	72000.00	78500.00	2	1	Y	Y	26166.67	9.02
Edinburgh South	COLINTON	VD	115000.00	121000.00	3	1	N	Y	30250.00	5.21
Edinburgh South	COLINTON	BD	150000.00	160000.00	2	3	N	Y	32000.00	6.66
Edinburgh South	COLINTON	VD	390000.00	465000.00	4	3	Y	Y	66428.57	19.23
Edinburgh South	COLINTON	BD	205000.00	235000.00	4	2	Y	Y	39166.67	14.63
Edinburgh South	COLINTON MAINS	FL	57000.00	63000.00	2	1	N	Y	21000.00	10.52
Edinburgh South	COLINTON MAINS	FU	54000.00	55000.00	2	1	N	Y	18333.33	1.85
Edinburgh South	COLINTON MAINS	FL	57000.00	61000.00	2	1	N	Y	20333.33	7.01
Edinburgh South	COLINTON MAINS	FL	57500.00	63000.00	2	1	N	Y	21000.00	9.56
Edinburgh South	COLINTON MAINS	FL	59000.00	68500.00	3	1	N	Y	17125.00	16.10
Edinburgh South	COLINTON MAINS	FL	71500.00	70000.00	3	1	N	Y	17500.00	-2.09
Edinburgh South	COLINTON MAINS	FL	62500.00	69253.00	3	1	N	Y	17313.25	10.80
Edinburgh South	COLINTON MAINS	FG	39995.00	39500.00	2	1	N	Y	13166.67	-1.23
Edinburgh South	COLINTON MAINS	F1	41000.00	45500.00	2	1	N	Y	15166.67	10.97
Edinburgh South	COLINTON MAINS	F3	40500.00	40500.00	2	1	N	Y	13500.00	0.00
Edinburgh South	COLINTON MAINS	FL	38000.00	45365.00	1	1	N	N	22682.50	19.38
Edinburgh South	COMISTON	R	65000.00	70000.00	2	1	N	N	23333.33	7.69
Edinburgh South	COMISTON	FM	110000.00	135500.00	2	1	N	Y	45166.67	23.18
Edinburgh South	COMISTON	VD	120000.00	176500.00	2	2	Y	Y	44125.00	47.08
Edinburgh South	COMISTON	VD	127000.00	157222.00	3	1	Y	Y	39305.50	23.79
Edinburgh South	COMISTON	F4	72500.00	85013.00	3	1	Y	N	21253.25	17.25
Edinburgh South	COMISTON	FG	135000.00	135000.00	3	1	Y	N	33750.00	0.00
Edinburgh South	COMISTON	BS	120000.00	137000.00	4	1	Y	Y	27400.00	14.16
Edinburgh South	CRAIGLOCKHART	FT	195000.00	211000.00	3	2	N	Y	42200.00	8.20
Edinburgh South	CRAIGLOCKHART	R	66000.00	66000.00	2	1	N	N	22000.00	0.00
Edinburgh South	CRAIGLOCKHART	FL	155000.00	180000.00	3	2	N	Y	36000.00	16.12
Edinburgh South	CRAIGLOCKHART	FL	137500.00	153555.00	3	2	N	Y	30711.00	11.67
Edinburgh South	CRAIGLOCKHART	FB	69000.00	86593.00	1	1	N	Y	43296.50	25.49
Edinburgh South	CRAIGLOCKHART	R	75000.00	76500.00	2	1	N	Y	25500.00	2.00
Edinburgh South	CRAIGLOCKHART	R	76000.00	80000.00	2	1	N	N	26666.67	5.26
Edinburgh South	CRAIGLOCKHART	FU	110000.00	170200.00	2	2	N	Y	42550.00	54.72
Edinburgh South	CRAIGLOCKHART	VD	330000.00	421000.00	4	2	Y	Y	70166.66	27.57
Edinburgh South	CRAIGLOCKHART	BS	145000.00	203250.00	4	2	N	Y	33875.00	40.17
Edinburgh South	CRAIGLOCKHART	BD	205000.00	311157.00	4	2	N	Y	51859.50	51.78
Edinburgh South	CRAIGLOCKHART	BS	130000.00	185153.00	3	2	N	Y	37030.60	42.42
Edinburgh South	CRAIGLOCKHART	BD	205000.00	235000.00	4	2	Y	Y	39166.67	14.63
Edinburgh South	CRAIGLOCKHART	VS	135000.00	166539.00	3	2	N	Y	33307.80	23.36
Edinburgh South	CRAIGLOCKHART	FO	75000.00	90900.00	2	1	N	Y	30300.00	21.20
Edinburgh South	CRAIGLOCKHART	BD	130000.00	167255.00	2	2	Y	Y	41813.75	28.65
Edinburgh South	CRAIGLOCKHART	FU	75000.00	92000.00	2	1	N	Y	30666.67	22.66
Edinburgh South	CRAIGLOCKHART	F2	75000.00	83995.00	2	1	N	Y	27998.33	11.99
Edinburgh South	CRAIGLOCKHART	FT	105000.00	120000.00	3	1	N	N	30000.00	14.28
Edinburgh South	CRAIGLOCKHART	VT	155000.00	206500.00	4	2	Y	Y	34416.67	33.22
Edinburgh South	CRAIGLOCKHART	FG	83000.00	84000.00	2	1	N	N	28000.00	1.20
Edinburgh South	CRAIGLOCKHART	F2	128000.00	171259.00	3	2	Y	Y	34251.80	33.79
Edinburgh South	CRAIGLOCKHART	VS	145000.00	160000.00	3	3	Y	Y	26666.67	10.34
Edinburgh South	CRAIGLOCKHART	F2	78000.00	85000.00	2	1	N	Y	28333.33	8.97
Edinburgh South	CRAIGLOCKHART	F1	89000.00	94000.00	2	1	N	N	31333.33	5.61
Edinburgh South	CRAIGLOCKHART	FT	77500.00	85000.00	2	1	N	N	28333.33	9.67
Edinburgh South	CRAIGLOCKHART	FG	82000.00	94279.00	2	1	N	N	31426.33	14.97
Edinburgh South	CRAIGLOCKHART	FG	65000.00	70000.00	1	1	N	Y	35000.00	7.69
Edinburgh South	FAIRMILEHEAD	VS	115000.00	137845.00	3	2	Y	Y	27569.00	19.86
Edinburgh South	FAIRMILEHEAD	VT	79500.00	93000.00	3	2	Y	Y	18600.00	16.98
Edinburgh South	FAIRMILEHEAD	F2	64000.00	66000.00	2	1	Y	N	22000.00	3.12
Edinburgh South	FAIRMILEHEAD	F4	64000.00	68000.00	2	1	Y	N	22666.67	6.25
Edinburgh South	FAIRMILEHEAD	VS	120000.00	130000.00	3	2	Y	Y	26000.00	8.33
Edinburgh South	FAIRMILEHEAD	BD	125000.00	175000.00	3	2	Y	Y	35000.00	40.00
Edinburgh South	FAIRMILEHEAD	FG	55000.00	64000.00	2	1	Y	Y	21333.33	16.36
Edinburgh South	FAIRMILEHEAD	BD	205000.00	310310.00	4	3	Y	Y	44330.00	51.37
Edinburgh South	FAIRMILEHEAD	VD	145000.00	160077.00	3	1	Y	Y	40019.25	10.39
Edinburgh South	FAIRMILEHEAD	BD	235000.00	235000.00	4	2	Y	Y	39166.67	0.00
Edinburgh South	FAIRMILEHEAD	VD	148000.00	186000.00	4	2	Y	Y	31000.00	25.67
Edinburgh South	FAIRMILEHEAD	VD	139000.00	156000.00	4	3	Y	Y	22285.71	12.23
Edinburgh South	FAIRMILEHEAD	VD	190000.00	190000.00	4	3	Y	Y	27142.86	0.00
Edinburgh South	FAIRMILEHEAD	VD	135000.00	162000.00	4	2	Y	Y	27000.00	20.00
Edinburgh South	FAIRMILEHEAD	VS	105000.00	116000.00	3	1	Y	Y	29000.00	10.47
Edinburgh South	FAIRMILEHEAD	VS	105000.00	125050.00	3	1	Y	Y	31262.50	19.09
Edinburgh South	FAIRMILEHEAD	VS	98000.00	118000.00	3	2	N	Y	23600.00	20.40
Edinburgh South	FAIRMILEHEAD	BS	57000.00	75013.00	1	1	Y	Y	37506.50	31.60
Edinburgh South	FAIRMILEHEAD	VD	220000.00	240500.00	5	2	Y	Y	34357.14	9.31
Edinburgh South	FAIRMILEHEAD	VD	295000.00	370000.00	4	3	Y	Y	52857.14	25.42
Edinburgh South	GILMERTON	VT	61500.00	75100.00	3	1	N	Y	18775.00	22.11
Edinburgh South	GILMERTON	VS	59500.00	66522.00	3	1	N	Y	16630.50	11.80
Edinburgh South	GILMERTON	VT	53000.00	55000.00	2	1	N	Y	18333.33	3.77
Edinburgh South	GILMERTON	VS	53000.00	54000.00	3	1	N	Y	13500.00	1.88
Edinburgh South	GILMERTON	VT	62000.00	71000.00	4	4	N	Y	8875.00	14.51
Edinburgh South	GILMERTON	FG	48000.00	55501.00	1	1	N	N	27750.50	15.62
Edinburgh South	GILMERTON	VT	59000.00	65750.00	3	2	N	Y	13150.00	11.44
Edinburgh South	GILMERTON	VS	48000.00	48000.00	2	1	N	Y	16000.00	0.00
Edinburgh South	GILMERTON	FL	45500.00	45500.00	2	1	N	Y	15166.67	0.00
Edinburgh South	GILMERTON	FU	43000.00	45000.00	2	1	N	Y	15000.00	4.65
Edinburgh South	GILMERTON	VT	47000.00	49500.00	2	1	N	Y	16500.00	5.31
Edinburgh South	GILMERTON	VT	52000.00	55000.00	2	2	N	Y	13750.00	5.76
Edinburgh South	GILMERTON	VT	54500.00	53000.00	3	1	N	Y	13250.00	-2.75
Edinburgh South	GILMERTON	FL	43000.00	41000.00	2	1	N	Y	13666.67	-4.65
Edinburgh South	GILMERTON	F1	24000.00	24000.00	2	1	N	Y	8000.00	0.00
Edinburgh South	GILMERTON	FG	9000.00	8750.00	1	1	N	Y	4375.00	-2.77
Edinburgh South	GILMERTON	F1	16500.00	17000.00	1	1	N	N	8500.00	3.03
Edinburgh South	GILMERTON	VT	59995.00	68000.00	2	1	N	Y	22666.67	13.34
Edinburgh South	GILMERTON	VT	59500.00	65000.00	2	1	Y	Y	21666.67	9.24
Edinburgh South	GILMERTON	FT	39995.00	39995.00	2	1	N	N	13331.67	0.00
Edinburgh South	GILMERTON	FU	49950.00	55000.00	2	1	N	Y	18333.33	10.11
Edinburgh South	GILMERTON	VS	72000.00	75000.00	3	2	N	Y	15000.00	4.16
Edinburgh South	GILMERTON	VS	79000.00	85000.00	3	1	N	Y	21250.00	7.59
Edinburgh South	GILMERTON	F1	53000.00	55000.00	2	1	N	N	18333.33	3.77
Edinburgh South	GILMERTON	VT	58000.00	59950.00	2	1	N	Y	19983.33	3.36
Edinburgh South	GILMERTON	FG	52500.00	52500.00	2	1	N	N	17500.00	0.00
Edinburgh South	GILMERTON	VT	76500.00	80000.00	3	2	N	Y	16000.00	4.57
Edinburgh South	GILMERTON	VT	59000.00	64000.00	2	1	Y	Y	21333.33	8.47
Edinburgh South	GILMERTON	VT	58000.00	61000.00	2	1	N	Y	20333.33	5.17
Edinburgh South	GILMERTON	VT	48900.00	50000.00	2	1	N	Y	16666.67	2.24
Edinburgh South	GILMERTON	VD	105000.00	120000.00	4	1	Y	Y	24000.00	14.28
Edinburgh South	GILMERTON	VS	83000.00	87000.00	3	1	N	Y	21750.00	4.81
Edinburgh South	GILMERTON	FG	55000.00	55000.00	1	1	N	N	27500.00	0.00
Edinburgh South	GILMERTON	VT	69000.00	69000.00	2	1	N	Y	23000.00	0.00
Edinburgh South	GLENLOCKHART	F2	123000.00	123000.00	2	1	N	N	41000.00	0.00
Edinburgh South	GLENLOCKHART	FG	140000.00	150000.00	2	1	N	Y	50000.00	7.14
Edinburgh South	GLENLOCKHART	VT	175000.00	167000.00	3	1	Y	Y	41750.00	-4.57
Edinburgh South	GLENLOCKHART	FG	138000.00	155000.00	2	1	Y	Y	51666.67	12.31
Edinburgh South	GLENLOCKHART	VT	159000.00	159000.00	2	2	N	Y	39750.00	0.00
Edinburgh South	GRACEMOUNT	FT	32950.00	32650.00	2	1	N	Y	10883.33	-0.91
Edinburgh South	GRACEMOUNT	FT	43000.00	43000.00	2	1	N	Y	14333.33	0.00
Edinburgh South	GRANGE	FG	260000.00	300000.00	2	2	N	N	75000.00	15.38
Edinburgh South	GRANGE	VT	270000.00	300000.00	4	2	N	Y	50000.00	11.11
Edinburgh South	GRANGE	F1	147000.00	191060.00	2	1	N	Y	63686.67	29.97
Edinburgh South	GRANGE	F1	89000.00	100000.00	2	1	N	N	33333.33	12.35
Edinburgh South	GRANGE	VD	490000.00	582777.00	6	4	Y	Y	58277.70	18.93
Edinburgh South	GRANGE	FU	195000.00	251000.00	3	2	Y	Y	50200.00	28.71
Edinburgh South	GRANGE	FG	165000.00	225113.00	2	2	N	Y	56278.25	36.43
Edinburgh South	GRANGE	F1	219000.00	245542.00	3	1	N	N	61385.50	12.11
Edinburgh South	GRANGE	F2	185000.00	272200.00	3	1	N	Y	68050.00	47.13
Edinburgh South	GRANGE	VD	235000.00	305000.00	4	3	N	Y	43571.43	29.78
Edinburgh South	GRANGE	F1	88000.00	102000.00	2	1	Y	N	34000.00	15.90
Edinburgh South	GRANGE	FU	120000.00	135000.00	2	1	Y	Y	45000.00	12.50
Edinburgh South	GRANGE	FG	390000.00	445000.00	5	3	Y	Y	55625.00	14.10
Edinburgh South	GRANGE	VD	420000.00	617270.00	5	3	Y	Y	77158.75	46.96
Edinburgh South	GRANGE	FT	90000.00	135250.00	3	1	Y	N	33812.50	50.27
Edinburgh South	GRANGE	FO	85000.00	90000.00	1	1	N	N	45000.00	5.88
Edinburgh South	GRANGE	F2	98000.00	108000.00	2	1	N	N	36000.00	10.20
Edinburgh South	GRANGE	FU	150000.00	223224.00	2	2	N	Y	55806.00	48.81
Edinburgh South	GRANGE	FU	275000.00	384277.00	4	2	Y	Y	64046.17	39.73
Edinburgh South	GRANGE	VT	265000.00	291500.00	4	2	Y	Y	48583.33	10.00
